payload,unique_days,unique_DOWs,unique_weeks,last_first_seen,label,group
02142f2f23af70271c34927fff473c86a09e6ecf,1,1,1,1,0.0,
021605f5d9104a180454a5049e7a505a8b25b1b5,1,1,1,1,0.0,
02162b29a6762a213cc1c33a7cdb97f471d6c54c,1,1,1,1,0.0,
02217d5f6746d8f04f23bff15852692745291f83,21,3,9,58,1.0,CLASS
0223156bb20466d4867895904852738a934549fe,1,1,1,1,0.0,
02291e08d01385d5789888ce43a019589108f06f,4,3,4,25,0.0,
022a16781007dd7a5c5b02250c88778d887a50d4,17,3,10,66,0.0,
022a2bae262593684657b32f70134f38aa195203,11,3,7,56,0.0,
022aa2084e42ccb5cc0e5a599c3b2d7cf26d72bb,6,3,5,48,0.0,
022d3872e82250fe4a932c71f05f953b74448cd9,22,4,10,61,1.0,CLASS
022d3cc24acedd01e9c32a3faf873549142a2233,1,1,1,1,0.0,
022da362419b783394fc9b7a1a212a223286f494,17,4,7,53,1.0,CLASS
022f591f437f0c8396af7e5b6a8066919e2f1834,17,3,10,66,0.0,
022facdeeb782de048b2684d60f1556f4936c247,12,4,8,55,0.0,
023038f782295ddaedd8eb50044fff20befe21b0,4,3,3,31,0.0,
02327ec47860282410c2f7287e6c6c4624e24e4d,14,2,8,53,0.0,
0234826cf90a92469e43cae06cd978ca782a046f,1,1,1,1,0.0,
0236063da0559bb8d22c8af057a3bc745e583cdc,9,2,8,56,0.0,
023622fe10249304a10fe4459f6013713d54e1ef,9,3,8,51,0.0,
0236e30cdfaddee5a3c0e53dcb2a7fe154a748f6,4,1,4,23,0.0,
02385074d24f2a482fbcc19fde0622e74fa1c78d,1,1,1,1,0.0,
0238eb76fc664bc8f26b6b77da7beb8a33b5d59b,3,3,1,3,0.0,
023c0a03ddc86a016be34277b754f7aaaeaf23c5,1,1,1,1,0.0,
02462fe679ed36c1f3ba836e3f9959910826b0cc,10,4,8,60,0.0,
